brand_name,brand_key,log_date,search_index_score,is_control
JEANNE FRIOT,jeanne friot,2026-03-01,0.0,False
EGONLAB.,egonlab,2026-03-01,0.0,False
Dior,dior,2026-03-02,1.0,True
SONGZIO,songzio,2026-03-02,0.0,False
BLUEMARBLE,bluemarble,2026-03-02,0.0,False
JEANNE FRIOT,jeanne friot,2026-03-02,0.0,False
EGONLAB.,egonlab,2026-03-02,0.0,False
Dior,dior,2026-03-03,1.0,True
SONGZIO,songzio,2026-03-03,0.0,False
BLUEMARBLE,bluemarble,2026-03-03,0.0,False
JEANNE FRIOT,jeanne friot,2026-03-03,0.0,False
EGONLAB.,egonlab,2026-03-03,0.0,False
Dior,dior,2026-03-04,1.0,True
SONGZIO,songzio,2026-03-04,0.0,False
BLUEMARBLE,bluemarble,2026-03-04,0.0,False
JEANNE FRIOT,jeanne friot,2026-03-04,0.0,False
EGONLAB.,egonlab,2026-03-04,0.0,False
Dior,dior,2026-03-05,1.0,True
SONGZIO,songzio,2026-03-05,0.0,False
BLUEMARBLE,bluemarble,2026-03-05,0.0,False
JEANNE FRIOT,jeanne friot,2026-03-05,0.0,False
EGONLAB.,egonlab,2026-03-05,0.0,False
Dior,dior,2026-03-06,1.0,True
SONGZIO,songzio,2026-03-06,0.0,False
BLUEMARBLE,bluemarble,2026-03-06,0.0,False
JEANNE FRIOT,jeanne friot,2026-03-06,0.0,False
EGONLAB.,egonlab,2026-03-06,0.0,False
Dior,dior,2026-03-07,1.0,True
SONGZIO,songzio,2026-03-07,0.0,False
BLUEMARBLE,bluemarble,2026-03-07,0.0,False
JEANNE FRIOT,jeanne friot,2026-03-07,0.0,False
EGONLAB.,egonlab,2026-03-07,0.0,False
Dior,dior,2026-03-08,1.0,True
SONGZIO,songzio,2026-03-08,0.0,False
BLUEMARBLE,bluemarble,2026-03-08,0.0,False
JEANNE FRIOT,jeanne friot,2026-03-08,0.0,False
EGONLAB.,egonlab,2026-03-08,0.0,False
Dior,dior,2026-03-09,1.0,True
SONGZIO,songzio,2026-03-09,0.0,False
BLUEMARBLE,bluemarble,2026-03-09,0.0,False
JEANNE FRIOT,jeanne friot,2026-03-09,0.0,False
EGONLAB.,egonlab,2026-03-09,0.0,False
Dior,dior,2026-03-10,1.0,True
SONGZIO,songzio,2026-03-10,0.0,False
BLUEMARBLE,bluemarble,2026-03-10,0.0,False
JEANNE FRIOT,jeanne friot,2026-03-10,0.0,False
EGONLAB.,egonlab,2026-03-10,0.0,False
Dior,dior,2026-03-11,1.0,True
SONGZIO,songzio,2026-03-11,0.0,False
BLUEMARBLE,bluemarble,2026-03-11,0.0,False
JEANNE FRIOT,jeanne friot,2026-03-11,0.0,False
EGONLAB.,egonlab,2026-03-11,0.0,False
Dior,dior,2026-03-12,1.0,True
SONGZIO,songzio,2026-03-12,0.0,False
BLUEMARBLE,bluemarble,2026-03-12,0.0,False
JEANNE FRIOT,jeanne friot,2026-03-12,0.0,False
EGONLAB.,egonlab,2026-03-12,0.0,False
Dior,dior,2026-03-13,1.0,True
SONGZIO,songzio,2026-03-13,0.0,False
BLUEMARBLE,bluemarble,2026-03-13,0.0,False
JEANNE FRIOT,jeanne friot,2026-03-13,0.0,False
EGONLAB.,egonlab,2026-03-13,0.0,False
Dior,dior,2026-03-14,1.0,True
SONGZIO,songzio,2026-03-14,0.0,False
BLUEMARBLE,bluemarble,2026-03-14,0.0,False
JEANNE FRIOT,jeanne friot,2026-03-14,0.0,False
EGONLAB.,egonlab,2026-03-14,0.0,False
Dior,dior,2026-03-15,1.0,True
SONGZIO,songzio,2026-03-15,0.0,False
BLUEMARBLE,bluemarble,2026-03-15,0.0,False
JEANNE FRIOT,jeanne friot,2026-03-15,0.0,False
EGONLAB.,egonlab,2026-03-15,0.0,False
Dior,dior,2026-03-16,1.0,True
SONGZIO,songzio,2026-03-16,0.0,False
BLUEMARBLE,bluemarble,2026-03-16,0.0,False
JEANNE FRIOT,jeanne friot,2026-03-16,0.0,False
EGONLAB.,egonlab,2026-03-16,0.0,False
Dior,dior,2026-03-17,1.0,True
SONGZIO,songzio,2026-03-17,0.0,False
BLUEMARBLE,bluemarble,2026-03-17,0.0,False
JEANNE FRIOT,jeanne friot,2026-03-17,0.0,False
EGONLAB.,egonlab,2026-03-17,0.0,False
Dior,dior,2026-03-18,1.0,True
SONGZIO,songzio,2026-03-18,0.0,False
BLUEMARBLE,bluemarble,2026-03-18,0.0,False
JEANNE FRIOT,jeanne friot,2026-03-18,0.0,False
EGONLAB.,egonlab,2026-03-18,0.0,False
