brand_name,brand_key,log_date,search_index_score,is_control
Abra,abra,2026-02-26,0.089744,False
Boyarovskaya,boyarovskaya,2026-02-26,0.0,False
Agnes b.,agnes b,2026-02-26,0.0,False
Dior,dior,2026-02-27,1.0,True
Kiko Kostadinov,kiko kostadinov,2026-02-27,0.0,False
Abra,abra,2026-02-27,0.08642,False
Boyarovskaya,boyarovskaya,2026-02-27,0.0,False
Agnes b.,agnes b,2026-02-27,0.0,False
Dior,dior,2026-02-28,1.0,True
Kiko Kostadinov,kiko kostadinov,2026-02-28,0.0,False
Abra,abra,2026-02-28,0.104651,False
Boyarovskaya,boyarovskaya,2026-02-28,0.0,False
Agnes b.,agnes b,2026-02-28,0.0,False
Dior,dior,2026-03-01,1.0,True
Kiko Kostadinov,kiko kostadinov,2026-03-01,0.0,False
Abra,abra,2026-03-01,0.102273,False
Boyarovskaya,boyarovskaya,2026-03-01,0.0,False
Agnes b.,agnes b,2026-03-01,0.0,False
Dior,dior,2026-03-02,1.0,True
Kiko Kostadinov,kiko kostadinov,2026-03-02,0.0,False
Abra,abra,2026-03-02,0.118421,False
Boyarovskaya,boyarovskaya,2026-03-02,0.0,False
Agnes b.,agnes b,2026-03-02,0.0,False
Dior,dior,2026-03-03,1.0,True
Kiko Kostadinov,kiko kostadinov,2026-03-03,0.0,False
Abra,abra,2026-03-03,0.105263,False
Boyarovskaya,boyarovskaya,2026-03-03,0.0,False
Agnes b.,agnes b,2026-03-03,0.0,False
Dior,dior,2026-03-04,1.0,True
Kiko Kostadinov,kiko kostadinov,2026-03-04,0.0,False
Abra,abra,2026-03-04,0.095238,False
Boyarovskaya,boyarovskaya,2026-03-04,0.0,False
Agnes b.,agnes b,2026-03-04,0.0,False
Dior,dior,2026-03-05,1.0,True
Kiko Kostadinov,kiko kostadinov,2026-03-05,0.0,False
Abra,abra,2026-03-05,0.095238,False
Boyarovskaya,boyarovskaya,2026-03-05,0.0,False
Agnes b.,agnes b,2026-03-05,0.0,False
Dior,dior,2026-03-06,1.0,True
Kiko Kostadinov,kiko kostadinov,2026-03-06,0.0,False
Abra,abra,2026-03-06,0.093023,False
Boyarovskaya,boyarovskaya,2026-03-06,0.0,False
Agnes b.,agnes b,2026-03-06,0.0,False
Dior,dior,2026-03-07,1.0,True
Kiko Kostadinov,kiko kostadinov,2026-03-07,0.0,False
Abra,abra,2026-03-07,0.08,False
Boyarovskaya,boyarovskaya,2026-03-07,0.0,False
Agnes b.,agnes b,2026-03-07,0.0,False
Dior,dior,2026-03-08,1.0,True
Kiko Kostadinov,kiko kostadinov,2026-03-08,0.0,False
Abra,abra,2026-03-08,0.090909,False
Boyarovskaya,boyarovskaya,2026-03-08,0.0,False
Agnes b.,agnes b,2026-03-08,0.0,False
Dior,dior,2026-03-09,1.0,True
Kiko Kostadinov,kiko kostadinov,2026-03-09,0.0,False
Abra,abra,2026-03-09,0.095238,False
Boyarovskaya,boyarovskaya,2026-03-09,0.0,False
Agnes b.,agnes b,2026-03-09,0.0,False
Dior,dior,2026-03-10,1.0,True
Kiko Kostadinov,kiko kostadinov,2026-03-10,0.0,False
Abra,abra,2026-03-10,0.1,False
Boyarovskaya,boyarovskaya,2026-03-10,0.0,False
Agnes b.,agnes b,2026-03-10,0.0,False
Dior,dior,2026-03-11,1.0,True
Kiko Kostadinov,kiko kostadinov,2026-03-11,0.0,False
Abra,abra,2026-03-11,0.097561,False
Boyarovskaya,boyarovskaya,2026-03-11,0.0,False
Agnes b.,agnes b,2026-03-11,0.0,False
Dior,dior,2026-03-12,1.0,True
Kiko Kostadinov,kiko kostadinov,2026-03-12,0.0,False
Abra,abra,2026-03-12,0.096386,False
Boyarovskaya,boyarovskaya,2026-03-12,0.0,False
Agnes b.,agnes b,2026-03-12,0.0,False
Dior,dior,2026-03-13,1.0,True
Kiko Kostadinov,kiko kostadinov,2026-03-13,0.0,False
Abra,abra,2026-03-13,0.086957,False
Boyarovskaya,boyarovskaya,2026-03-13,0.0,False
Agnes b.,agnes b,2026-03-13,0.0,False
Dior,dior,2026-03-14,1.0,True
Kiko Kostadinov,kiko kostadinov,2026-03-14,0.0,False
Abra,abra,2026-03-14,0.082474,False
Boyarovskaya,boyarovskaya,2026-03-14,0.0,False
Agnes b.,agnes b,2026-03-14,0.0,False
Dior,dior,2026-03-15,1.0,True
Kiko Kostadinov,kiko kostadinov,2026-03-15,0.0,False
Abra,abra,2026-03-15,0.074468,False
Boyarovskaya,boyarovskaya,2026-03-15,0.0,False
Agnes b.,agnes b,2026-03-15,0.0,False
Dior,dior,2026-03-16,1.0,True
Kiko Kostadinov,kiko kostadinov,2026-03-16,0.0,False
Abra,abra,2026-03-16,0.097561,False
Boyarovskaya,boyarovskaya,2026-03-16,0.0,False
Agnes b.,agnes b,2026-03-16,0.0,False
Dior,dior,2026-03-17,1.0,True
Kiko Kostadinov,kiko kostadinov,2026-03-17,0.0,False
Abra,abra,2026-03-17,0.090909,False
Boyarovskaya,boyarovskaya,2026-03-17,0.0,False
Agnes b.,agnes b,2026-03-17,0.0,False
Dior,dior,2026-03-18,1.0,True
Kiko Kostadinov,kiko kostadinov,2026-03-18,0.0,False
Abra,abra,2026-03-18,0.0875,False
Boyarovskaya,boyarovskaya,2026-03-18,0.0,False
Agnes b.,agnes b,2026-03-18,0.0,False
